experiment_id,run_id,config_id,query_id,video_id,scope,ingestion_ms,audio_extraction_ms,asr_ms,frame_extraction_ms,text_embedding_ms,image_embedding_ms,indexing_ms,query_embedding_ms,retrieval_ms,generation_ms,total_pipeline_ms,cache_state,success,error
paper_pilot_cuda_final_v3,run_02,image_only,q019,vid_004,query,,,,,,,,37.262842,0.148275,7490.622128,7528.940462,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q020,vid_004,query,,,,,,,,9.482848,0.106744,8226.498231,8236.803895,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,,vid_005,video_preprocessing,31.488470,0.000000,0.000000,1.782561,0.000000,8048.840587,1.056869,,,,8132.265264,warm,true,
paper_pilot_cuda_final_v3,run_02,image_only,q021,vid_005,query,,,,,,,,9.954659,0.141184,15593.690919,15604.632210,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q022,vid_005,query,,,,,,,,11.740466,0.120618,7813.818885,7826.388634,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q023,vid_005,query,,,,,,,,8.416378,0.117977,15631.790129,15641.162853,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q024,vid_005,query,,,,,,,,11.826722,0.106575,6330.112261,6342.756802,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q025,vid_005,query,,,,,,,,8.905426,0.109827,15598.929692,15608.893332,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,,vid_006,video_preprocessing,12.238284,0.000000,0.000000,5.325201,0.000000,2384.643002,1.094537,,,,2447.745670,warm,true,
paper_pilot_cuda_final_v3,run_02,image_only,q026,vid_006,query,,,,,,,,8.041497,0.135840,11542.505551,11551.485169,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q027,vid_006,query,,,,,,,,9.059032,2.906952,4469.943978,4482.626594,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q028,vid_006,query,,,,,,,,8.829015,0.107699,14598.644081,14608.401171,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q029,vid_006,query,,,,,,,,8.354477,0.109109,4863.481789,4872.588217,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q030,vid_006,query,,,,,,,,8.007598,0.127232,7721.553763,7730.682043,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,,vid_007,video_preprocessing,15.229277,0.000000,0.000000,8.350928,0.000000,2347.488908,1.441579,,,,2436.984882,warm,true,
paper_pilot_cuda_final_v3,run_02,image_only,q031,vid_007,query,,,,,,,,7.015201,0.291111,7482.175388,7490.244893,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q032,vid_007,query,,,,,,,,18.515597,0.139602,4751.278482,4771.267033,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q033,vid_007,query,,,,,,,,19.604182,0.144876,5567.732765,5588.421240,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q034,vid_007,query,,,,,,,,11.719223,0.119333,14879.171793,14892.577470,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q035,vid_007,query,,,,,,,,17.316630,0.139221,7837.318612,7856.005518,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,,vid_008,video_preprocessing,59.965331,0.000000,0.000000,10.087836,0.000000,2201.279536,5.478668,,,,2535.925133,warm,true,
paper_pilot_cuda_final_v3,run_02,image_only,q036,vid_008,query,,,,,,,,6.646123,0.147859,5145.032000,5152.760154,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q037,vid_008,query,,,,,,,,11.070403,0.111065,4417.462362,4429.399244,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q038,vid_008,query,,,,,,,,12.671408,0.208964,10742.913907,10756.629537,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q039,vid_008,query,,,,,,,,13.001700,0.113388,16044.022364,16057.883561,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q040,vid_008,query,,,,,,,,14.636742,0.118559,11630.774350,11646.447661,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,,vid_009,video_preprocessing,50.948063,0.000000,0.000000,5.765418,0.000000,10380.490267,1.328316,,,,10493.213678,warm,true,
paper_pilot_cuda_final_v3,run_02,image_only,q041,vid_009,query,,,,,,,,9.699206,0.157779,7036.254756,7047.127526,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q042,vid_009,query,,,,,,,,15.630208,0.227080,5857.676466,5874.861318,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q043,vid_009,query,,,,,,,,12.117447,0.345261,7006.010999,7019.191602,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q044,vid_009,query,,,,,,,,11.744962,0.117673,9811.277515,9823.894912,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,image_only,q045,vid_009,query,,,,,,,,10.609171,0.116039,9106.530218,9117.997783,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,,vid_001,video_preprocessing,9.286227,548.166325,2404.909909,2.229804,567.202857,1607.282737,3.503328,,,,5185.314215,warm,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q001,vid_001,query,,,,,,,,5.336844,0.208589,5029.622707,5035.974454,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q002,vid_001,query,,,,,,,,10.534708,0.179774,5047.055016,5058.620302,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q003,vid_001,query,,,,,,,,9.166423,0.201283,8929.367216,8939.686658,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q004,vid_001,query,,,,,,,,11.214837,0.197308,8522.315445,8534.751007,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q005,vid_001,query,,,,,,,,10.363958,0.189439,4419.206053,4430.567150,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,,vid_002,video_preprocessing,11.268267,488.371179,2319.468586,2.180230,518.799578,1615.416416,2.271981,,,,5013.615786,warm,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q006,vid_002,query,,,,,,,,6.857173,0.318836,7285.938524,7294.059997,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q007,vid_002,query,,,,,,,,14.631157,0.187199,2880.361110,2895.957799,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q008,vid_002,query,,,,,,,,8.918966,0.206865,8700.948531,8713.670785,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q009,vid_002,query,,,,,,,,8.126214,0.218429,5403.847464,5413.037491,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q010,vid_002,query,,,,,,,,11.519004,0.200006,7252.127753,7264.889093,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,,vid_003,video_preprocessing,15.784676,516.993187,1827.901848,1.885616,540.110339,8227.296990,2.174482,,,,11180.954273,warm,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q011,vid_003,query,,,,,,,,8.715909,0.354092,3985.655850,3995.621961,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q012,vid_003,query,,,,,,,,13.484853,0.245524,8421.429187,8436.730738,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q013,vid_003,query,,,,,,,,33.619611,0.287900,5314.040030,5349.112413,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q014,vid_003,query,,,,,,,,46.375408,0.345547,7333.960313,7382.209048,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q015,vid_003,query,,,,,,,,8.641118,0.187960,6369.257586,6378.950142,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,,vid_004,video_preprocessing,12.281013,411.898799,2076.216022,1.889792,491.198838,2291.155121,2.055367,,,,5338.193173,warm,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q016,vid_004,query,,,,,,,,5.726236,0.405222,10635.021465,10642.123800,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q017,vid_004,query,,,,,,,,8.585259,0.217882,5850.663825,5860.370558,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q018,vid_004,query,,,,,,,,9.780853,0.193558,10180.250266,10191.167104,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q019,vid_004,query,,,,,,,,33.393232,0.285837,5539.693348,5574.550309,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q020,vid_004,query,,,,,,,,9.362138,0.239957,6910.494518,6920.969130,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,,vid_005,video_preprocessing,28.985024,473.786947,2382.258304,1.963639,534.526550,7837.256671,2.230970,,,,11314.031476,warm,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q021,vid_005,query,,,,,,,,5.846897,0.287663,6617.937063,6625.107952,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q022,vid_005,query,,,,,,,,9.829567,0.184907,5171.350655,5183.248765,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q023,vid_005,query,,,,,,,,9.212123,0.218529,16167.555897,16178.027915,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q024,vid_005,query,,,,,,,,22.827354,0.207490,6841.340860,6865.368183,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q025,vid_005,query,,,,,,,,18.094963,0.290959,15839.067617,15858.778928,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,,vid_006,video_preprocessing,55.594040,484.721328,2044.561710,1.904477,526.999926,2331.321351,6.029250,,,,5688.824186,warm,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q026,vid_006,query,,,,,,,,9.599851,0.414872,7277.409183,7288.869888,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q027,vid_006,query,,,,,,,,14.114297,0.262446,4149.640332,4165.303474,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q028,vid_006,query,,,,,,,,9.426047,0.192599,10509.492336,10520.059793,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q029,vid_006,query,,,,,,,,9.416267,0.270284,5333.370924,5344.552318,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q030,vid_006,query,,,,,,,,36.561030,0.189251,3068.085228,3105.627730,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,,vid_007,video_preprocessing,15.490278,485.105698,3783.319351,1.972671,475.132682,2253.886003,2.011925,,,,7066.568229,warm,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q031,vid_007,query,,,,,,,,8.153025,0.305022,4478.930070,4488.275804,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q032,vid_007,query,,,,,,,,9.171646,0.181465,9705.710676,9715.981882,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q033,vid_007,query,,,,,,,,8.936473,0.184944,3868.724435,3878.701615,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q034,vid_007,query,,,,,,,,14.024039,0.268461,5312.687056,5328.228328,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q035,vid_007,query,,,,,,,,12.445590,1.554021,7113.216549,7130.862756,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,,vid_008,video_preprocessing,11.132417,496.699665,1852.452082,1.815260,455.623904,2168.281539,2.139280,,,,5036.390594,warm,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q036,vid_008,query,,,,,,,,9.322907,0.362522,5429.708644,5440.261659,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q037,vid_008,query,,,,,,,,8.985590,0.181960,5669.383450,5679.519237,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q038,vid_008,query,,,,,,,,15.841299,0.474678,9767.326305,9785.362373,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q039,vid_008,query,,,,,,,,9.991029,0.188494,7680.256138,7691.912013,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q040,vid_008,query,,,,,,,,9.658620,0.563055,4621.822197,4635.230349,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,,vid_009,video_preprocessing,88.466912,1043.466874,3540.281038,2.202208,603.187333,9695.526618,8.427970,,,,15260.328450,warm,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q041,vid_009,query,,,,,,,,6.240341,0.288940,4208.359339,4215.726865,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q042,vid_009,query,,,,,,,,7.219574,0.189030,4707.545787,4715.813467,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q043,vid_009,query,,,,,,,,9.692771,0.188059,5786.895112,5797.617104,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q044,vid_009,query,,,,,,,,10.165478,0.195963,10038.159150,10049.492469,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,raw_score_fusion,q045,vid_009,query,,,,,,,,8.508213,0.193437,7830.819362,7840.404807,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,,vid_001,video_preprocessing,7.942657,567.709261,2429.154158,2.223395,538.106470,1633.380498,2.460749,,,,5237.259320,warm,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q001,vid_001,query,,,,,,,,5.277652,0.371067,4509.585381,4516.132871,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q002,vid_001,query,,,,,,,,11.216281,0.276448,8286.088861,8298.627850,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q003,vid_001,query,,,,,,,,11.329700,0.208291,4042.763955,4055.263612,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q004,vid_001,query,,,,,,,,12.726415,0.371312,8359.710941,8373.912466,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q005,vid_001,query,,,,,,,,16.797023,0.236981,4824.155699,4842.320221,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,,vid_002,video_preprocessing,9.993814,446.446638,2337.098479,2.262134,479.059641,1653.755506,2.311415,,,,5003.006019,warm,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q006,vid_002,query,,,,,,,,5.480867,0.315973,5413.320822,5419.956771,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q007,vid_002,query,,,,,,,,9.978931,0.208126,3139.972660,3150.969748,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q008,vid_002,query,,,,,,,,10.512684,0.218717,3337.702032,3349.224466,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q009,vid_002,query,,,,,,,,10.445548,0.206060,5828.730197,5840.300329,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q010,vid_002,query,,,,,,,,8.974138,0.216622,5285.248718,5295.386253,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,,vid_003,video_preprocessing,19.467728,525.660379,1803.517731,1.785646,497.114651,8536.253344,2.196708,,,,11439.418734,warm,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q011,vid_003,query,,,,,,,,7.880996,0.361575,4172.647887,4181.773667,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q012,vid_003,query,,,,,,,,14.057176,0.247377,10258.377847,10274.178550,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q013,vid_003,query,,,,,,,,8.086460,0.196665,5554.754992,5563.956921,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q014,vid_003,query,,,,,,,,9.843202,0.195357,8389.568347,8400.663577,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q015,vid_003,query,,,,,,,,9.473876,0.194668,8527.511086,8538.107049,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,,vid_004,video_preprocessing,11.336331,482.191200,2234.774567,1.921959,466.315195,2320.807892,2.157985,,,,5570.064594,warm,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q016,vid_004,query,,,,,,,,5.606768,0.324510,5020.417813,5030.214486,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q017,vid_004,query,,,,,,,,9.015604,0.197653,5655.591002,5665.642951,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q018,vid_004,query,,,,,,,,8.064834,0.198444,12911.914067,12921.152058,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q019,vid_004,query,,,,,,,,8.614491,0.187248,7910.694581,7920.460637,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q020,vid_004,query,,,,,,,,9.778509,0.185198,6321.571142,6332.380126,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,,vid_005,video_preprocessing,61.874892,723.594436,2210.482928,1.929441,533.162243,7762.532679,2.002184,,,,11358.708441,warm,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q021,vid_005,query,,,,,,,,5.684556,0.281884,7078.495323,7085.466149,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q022,vid_005,query,,,,,,,,14.344668,0.257724,3845.228562,3861.094941,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q023,vid_005,query,,,,,,,,7.627347,0.189538,11756.656561,11765.441347,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q024,vid_005,query,,,,,,,,38.103068,0.259370,6137.527776,6177.015657,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q025,vid_005,query,,,,,,,,8.004845,0.184847,11860.286820,11869.534693,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,,vid_006,video_preprocessing,10.189041,376.649575,1929.769770,1.960355,494.179768,2349.279305,2.143163,,,,5210.352923,warm,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q026,vid_006,query,,,,,,,,5.971510,0.295260,6597.466589,6604.746113,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q027,vid_006,query,,,,,,,,9.064345,0.182350,3866.338173,3876.429665,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q028,vid_006,query,,,,,,,,7.684371,0.199608,11201.991159,11210.860752,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q029,vid_006,query,,,,,,,,11.664639,0.203665,12390.344457,12403.217241,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q030,vid_006,query,,,,,,,,8.686798,0.202685,3088.565477,3098.424232,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,,vid_007,video_preprocessing,20.008024,590.591848,3003.939772,2.003824,430.822088,2343.913527,2.099644,,,,6439.967739,warm,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q031,vid_007,query,,,,,,,,6.092981,0.378077,4679.683742,4686.977377,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q032,vid_007,query,,,,,,,,8.685919,0.189777,7443.979697,7453.782828,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q033,vid_007,query,,,,,,,,9.043888,0.193184,4174.272529,4184.384689,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q034,vid_007,query,,,,,,,,10.493577,0.188615,7825.917685,7837.467908,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q035,vid_007,query,,,,,,,,8.783022,0.187417,5448.754816,5458.552259,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,,vid_008,video_preprocessing,13.768269,535.144842,1747.416712,1.860998,402.979610,2144.002418,1.987128,,,,4889.116112,warm,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q036,vid_008,query,,,,,,,,8.053510,0.269412,3602.259985,3611.391053,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q037,vid_008,query,,,,,,,,8.421584,0.174977,3797.395064,3806.805040,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q038,vid_008,query,,,,,,,,7.950499,0.193648,9947.013702,9956.139971,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q039,vid_008,query,,,,,,,,7.805738,0.176477,6086.041507,6094.897511,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q040,vid_008,query,,,,,,,,9.061351,0.187082,4411.419973,4421.513108,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,,vid_009,video_preprocessing,52.641636,894.380723,2588.595773,2.091090,544.432602,10461.140990,2.423251,,,,14597.281514,warm,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q041,vid_009,query,,,,,,,,6.045353,0.285128,4086.873166,4094.042260,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q042,vid_009,query,,,,,,,,7.252496,0.201088,4011.987893,4020.271757,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q043,vid_009,query,,,,,,,,7.574368,0.184348,6912.368228,6921.004283,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q044,vid_009,query,,,,,,,,9.488459,0.193161,5457.002638,5467.557084,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,rrf_relevance_order,q045,vid_009,query,,,,,,,,9.541298,0.182354,9578.670608,9589.360909,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,,vid_001,video_preprocessing,8.891693,556.746111,14123.564848,2.307251,476.023218,1685.316589,2.412736,,,,17474.705841,warm,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q001,vid_001,query,,,,,,,,5.309740,0.300473,9908.691885,9915.175142,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q002,vid_001,query,,,,,,,,8.452902,0.196189,4570.978166,4580.561235,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q003,vid_001,query,,,,,,,,8.484865,0.199088,6779.922083,6789.603183,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q004,vid_001,query,,,,,,,,8.437809,0.196521,9987.401135,9996.966279,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q005,vid_001,query,,,,,,,,9.425817,0.219445,7188.703558,7199.248745,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,,vid_002,video_preprocessing,14.223492,553.112584,11856.730943,2.151838,460.190899,1682.371416,2.459295,,,,14819.537100,warm,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q006,vid_002,query,,,,,,,,5.460389,0.327511,8739.988890,8746.663728,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q007,vid_002,query,,,,,,,,8.681537,0.207177,3177.131052,3186.802514,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q008,vid_002,query,,,,,,,,11.287319,0.194918,8977.404283,8989.734552,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q009,vid_002,query,,,,,,,,9.040854,0.196925,4553.424283,4563.442948,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q010,vid_002,query,,,,,,,,8.784490,0.197560,8106.088758,8116.039686,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,,vid_003,video_preprocessing,17.617529,441.337863,9866.415346,1.858194,451.351122,8661.539774,2.005045,,,,19679.561770,warm,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q011,vid_003,query,,,,,,,,6.077052,0.320702,6279.992838,6287.341044,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q012,vid_003,query,,,,,,,,8.258880,0.194782,8764.531642,8773.888701,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q013,vid_003,query,,,,,,,,7.892034,0.193013,5821.011042,5829.942142,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q014,vid_003,query,,,,,,,,8.681464,0.232937,12746.040140,12756.105169,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q015,vid_003,query,,,,,,,,8.158074,0.187205,10120.291818,10129.571611,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,,vid_004,video_preprocessing,10.018254,407.258100,10942.315314,1.875980,475.323242,2184.469388,1.857934,,,,14280.198982,warm,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q016,vid_004,query,,,,,,,,5.726795,0.293762,11042.269921,11049.322027,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q017,vid_004,query,,,,,,,,8.079903,0.187332,5086.312694,5095.414529,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q018,vid_004,query,,,,,,,,8.757634,0.187284,8446.947254,8456.822994,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q019,vid_004,query,,,,,,,,8.676873,0.173303,6538.762275,6548.522087,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q020,vid_004,query,,,,,,,,34.688510,0.232191,12787.105529,12823.022135,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,,vid_005,video_preprocessing,9.577460,390.692295,11635.925805,2.153808,508.543056,7735.057317,2.024555,,,,20542.102562,warm,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q021,vid_005,query,,,,,,,,5.867990,0.306509,7581.079874,7588.257319,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q022,vid_005,query,,,,,,,,9.004113,0.188127,3817.462472,3827.566271,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q023,vid_005,query,,,,,,,,8.037267,0.185370,9742.650872,9751.825302,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q024,vid_005,query,,,,,,,,8.992323,0.196942,7992.809064,8002.956582,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q025,vid_005,query,,,,,,,,8.013467,0.201061,13378.654644,13387.867654,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,,vid_006,video_preprocessing,7.105372,421.236533,10705.436846,1.945062,474.023293,2227.719883,1.977122,,,,14090.080782,warm,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q026,vid_006,query,,,,,,,,6.057752,0.255079,8408.600577,8415.765389,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q027,vid_006,query,,,,,,,,8.801390,0.216926,4279.303504,4289.183023,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q028,vid_006,query,,,,,,,,9.723951,0.221504,11663.017602,11674.141288,not_applicable,true,
paper_pilot_cuda_final_v3,run_02,whisper_medium,q029,vid_006,query,,,,,,,,8.840652,0.183256,4742.925454,4752.871841,not_applicable,true,
