experiment_id,run_id,config_id,query_id,video_id,domain,question_type,recall_at_1,recall_at_5,recall_at_10,mrr,retrieval_success,generation_success,bleu1,token_f1,bertscore_f1,error
paper_pilot_cuda_final_v3,run_03,whisper_medium,q022,vid_005,tutorial,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.346154,0.418605,0.908070,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q023,vid_005,tutorial,multimodal,0.000000,1.000000,1.000000,0.333333,true,true,0.041667,0.077922,0.836612,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q024,vid_005,tutorial,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.115152,0.204301,0.860634,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q025,vid_005,tutorial,transcript_dependent,0.000000,1.000000,1.000000,0.500000,true,true,0.053156,0.098765,0.822848,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q026,vid_006,tutorial,transcript_dependent,0.000000,1.000000,1.000000,0.333333,true,true,0.071429,0.126761,0.867847,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q027,vid_006,tutorial,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.145833,0.225806,0.890618,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q028,vid_006,tutorial,multimodal,0.000000,0.000000,0.000000,0.000000,true,true,0.061433,0.113565,0.837375,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q029,vid_006,tutorial,visual_dependent,0.000000,1.000000,1.000000,0.500000,true,true,0.013889,0.025000,0.833173,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q030,vid_006,tutorial,transcript_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.642857,0.720000,0.940102,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q031,vid_007,visually_dynamic,transcript_dependent,0.000000,1.000000,1.000000,0.333333,true,true,0.055556,0.101695,0.858084,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q032,vid_007,visually_dynamic,multimodal,0.000000,1.000000,1.000000,0.500000,true,true,0.036885,0.071146,0.831331,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q033,vid_007,visually_dynamic,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.157143,0.258824,0.877034,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q034,vid_007,visually_dynamic,transcript_dependent,0.000000,1.000000,1.000000,0.200000,true,true,0.050000,0.093023,0.848891,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q035,vid_007,visually_dynamic,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.074627,0.135135,0.852706,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q036,vid_008,visually_dynamic,transcript_dependent,0.000000,1.000000,1.000000,0.500000,true,true,0.080537,0.145455,0.863329,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q037,vid_008,visually_dynamic,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.116022,0.203883,0.859834,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q038,vid_008,visually_dynamic,multimodal,0.000000,1.000000,1.000000,0.500000,true,true,0.195122,0.250000,0.827838,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q039,vid_008,visually_dynamic,transcript_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.064935,0.114286,0.848714,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q040,vid_008,visually_dynamic,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.227848,0.352941,0.894479,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q041,vid_009,visually_dynamic,transcript_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.454545,0.535714,0.921928,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q042,vid_009,visually_dynamic,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.043478,0.072727,0.854132,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q043,vid_009,visually_dynamic,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.189873,0.319149,0.897968,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q044,vid_009,visually_dynamic,multimodal,0.000000,0.000000,1.000000,0.125000,true,true,0.071146,0.127660,0.832999,
paper_pilot_cuda_final_v3,run_03,whisper_medium,q045,vid_009,visually_dynamic,visual_dependent,1.000000,1.000000,1.000000,1.000000,true,true,0.229730,0.343434,0.873688,
